지역,연도,배출량,면적,면적당_배출량
경상북도,2013,3.2,19036.0,0.0001681025425509561
경상북도,2013,13157.69,19036.0,0.691200357217903
경상북도,2013,933.49,19036.0,0.049038138264341245
경상북도,2013,2.31,19036.0,0.00012134902290397142
경상북도,2013,10841.49,19036.0,0.5695256356377391
경상북도,2013,22.51,19036.0,0.0011824963227568819
경상북도,2013,1053.68,19036.0,0.055351964698466066
경상북도,2013,0.0,19036.0,0.0
경상북도,2013,304.2,19036.0,0.015980247951250262
경상북도,2013,3570.77,19036.0,0.18757984870771172
경상북도,2013,1105.81,19036.0,0.05809046018071023
경상북도,2013,794.76,19036.0,0.04175036772431183
경상북도,2013,1230.0,19036.0,0.06461441479302374
경상북도,2013,416.74,19036.0,0.0218922042445892
경상북도,2013,0.0,19036.0,0.0
경상북도,2013,6.08,19036.0,0.00031939483084681656
경상북도,2013,0.45,19036.0,2.36394200462282e-05
경상북도,2013,16.94,19036.0,0.0008898928346291238
경상북도,2013,0.0,19036.0,0.0
경상북도,2013,0.0,19036.0,0.0
경상북도,2013,-10827.6,19036.0,-0.5687959655389788
경상북도,2013,-11177.94,19036.0,-0.5872000420256357
경상북도,2013,337.59,19036.0,0.017734292918680394
경상북도,2013,-25.44,19036.0,-0.001336415213280101
경상북도,2013,58.09,19036.0,0.003051586467745325
경상북도,2013,0.0,19036.0,0.0
경상북도,2013,0.0,19036.0,0.0
경상북도,2013,-19.9,19036.0,-0.001045387686488758
경상북도,2013,0.0,19036.0,0.0
경상북도,2013,1192.26,19036.0,0.0626318554318134
경상북도,2013,809.14,19036.0,0.04250577852490019
경상북도,2013,10.59,19036.0,0.0005563143517545703
경상북도,2013,269.01,19036.0,0.014131645303635218
경상북도,2013,103.52,19036.0,0.005438117251523429
경상북도,2013,0.0,19036.0,0.0
경상남도,2013,75535.04,10542.0,7.165152722443558
경상남도,2013,70117.47,10542.0,6.651249288560046
경상남도,2013,71416.98,10542.0,6.77451906659078
경상남도,2013,71220.19,10542.0,6.75585183077215
경상남도,2013,58067.96,10542.0,5.508248909125403
경상남도,2013,2655.49,10542.0,0.25189622462530825
경상남도,2013,7031.94,10542.0,0.6670404097894137
경상남도,2013,3260.7,10542.0,0.3093056346044394
경상남도,2013,204.1,10542.0,0.019360652627584896
경상남도,2013,196.79,10542.0,0.01866723581863024
경상남도,2013,5.85,10542.0,0.0005549231644849175
경상남도,2013,190.94,10542.0,0.018112312654145323
경상남도,2013,492.58,10542.0,0.04672547903623601
경상남도,2013,162.23,10542.0,0.01538892050844242
경상남도,2013,0.0,10542.0,0.0
경상남도,2013,54.92,10542.0,0.005209637639916525
경상남도,2013,41.91,10542.0,0.003975526465566306
경상남도,2013,0.0,10542.0,0.0
경상남도,2013,0.0,10542.0,0.0
경상남도,2013,233.52,10542.0,0.022151394422310757
경상남도,2013,2346.75,10542.0,0.22260956175298804
경상남도,2013,569.83,10542.0,0.05405331056725479
경상남도,2013,575.4,10542.0,0.0545816733067729
경상남도,2013,898.26,10542.0,0.08520774046670461
경상남도,2013,287.54,10542.0,0.02727565926769114
경상남도,2013,0.0,10542.0,0.0
경상남도,2013,3.36,10542.0,0.00031872509960159364
경상남도,2013,0.32,10542.0,3.0354771390627967e-05
경상남도,2013,12.04,10542.0,0.001142098273572377
경상남도,2013,0.0,10542.0,0.0
경상남도,2013,0.0,10542.0,0.0
경상남도,2013,-5417.58,10542.0,-0.5139043824701195
경상남도,2013,-5797.93,10542.0,-0.5499838740276988
경상남도,2013,391.18,10542.0,0.03710681085183077
경상남도,2013,-9.4,10542.0,-0.0008916714095996965
경상남도,2013,32.69,10542.0,0.0031009296148738377
경상남도,2013,0.0,10542.0,0.0
경상남도,2013,0.0,10542.0,0.0
경상남도,2013,-34.12,10542.0,-0.0032365774995257064
경상남도,2013,0.0,10542.0,0.0
경상남도,2013,1278.73,10542.0,0.1212986150635553
경상남도,2013,890.69,10542.0,0.08448966040599508
경상남도,2013,16.61,10542.0,0.0015756023524947827
경상남도,2013,193.54,10542.0,0.018358945171694174
경상남도,2013,177.89,10542.0,0.016874407133371277
경상남도,2013,0.0,10542.0,0.0
제주특별자치도,2013,4789.04,1850.0,2.58867027027027
제주특별자치도,2013,4113.26,1850.0,2.2233837837837838
제주특별자치도,2013,4285.92,1850.0,2.3167135135135135
제주특별자치도,2013,4285.89,1850.0,2.3166972972972975
제주특별자치도,2013,1987.48,1850.0,1.0743135135135136
제주특별자치도,2013,56.12,1850.0,0.030335135135135135
제주특별자치도,2013,1673.57,1850.0,0.9046324324324324
제주특별자치도,2013,563.54,1850.0,0.3046162162162162
제주특별자치도,2013,5.18,1850.0,0.0028
제주특별자치도,2013,0.03,1850.0,1.6216216216216215e-05
제주특별자치도,2013,0.0,1850.0,0.0
제주특별자치도,2013,0.03,1850.0,1.6216216216216215e-05
제주특별자치도,2013,49.72,1850.0,0.026875675675675677
제주특별자치도,2013,1.6,1850.0,0.000864864864864865
제주특별자치도,2013,0.0,1850.0,0.0
제주특별자치도,2013,0.0,1850.0,0.0
제주특별자치도,2013,18.86,1850.0,0.010194594594594594
제주특별자치도,2013,0.0,1850.0,0.0
제주특별자치도,2013,0.0,1850.0,0.0
제주특별자치도,2013,29.27,1850.0,0.01582162162162162
제주특별자치도,2013,353.67,1850.0,0.19117297297297298
제주특별자치도,2013,84.69,1850.0,0.04577837837837838
제주특별자치도,2013,199.04,1850.0,0.10758918918918918
제주특별자치도,2013,2.0,1850.0,0.001081081081081081
제주특별자치도,2013,65.09,1850.0,0.035183783783783784
제주특별자치도,2013,0.0,1850.0,0.0
제주특별자치도,2013,1.05,1850.0,0.0005675675675675675
제주특별자치도,2013,0.05,1850.0,2.702702702702703e-05
제주특별자치도,2013,1.75,1850.0,0.0009459459459459459
제주특별자치도,2013,0.0,1850.0,0.0
제주특별자치도,2013,0.0,1850.0,0.0
제주특별자치도,2013,-675.78,1850.0,-0.3652864864864865
제주특별자치도,2013,-566.73,1850.0,-0.30634054054054055
제주특별자치도,2013,-122.01,1850.0,-0.06595135135135136
제주특별자치도,2013,18.56,1850.0,0.010032432432432431
제주특별자치도,2013,1.6,1850.0,0.000864864864864865
제주특별자치도,2013,0.0,1850.0,0.0
제주특별자치도,2013,0.0,1850.0,0.0
제주특별자치도,2013,-7.2,1850.0,-0.003891891891891892
제주특별자치도,2013,0.0,1850.0,0.0
제주특별자치도,2013,99.73,1850.0,0.05390810810810811
제주특별자치도,2013,78.48,1850.0,0.04242162162162162
제주특별자치도,2013,5.92,1850.0,0.0032
제주특별자치도,2013,4.33,1850.0,0.0023405405405405406
제주특별자치도,2013,11.0,1850.0,0.005945945945945946
제주특별자치도,2013,0.0,1850.0,0.0
기타,2013,13011.43,,
기타,2013,11924.27,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,13011.43,,
기타,2013,0.0,,
기타,2013,91.56,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,734.55,,
기타,2013,12185.32,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,-1087.16,,
기타,2013,43.35,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,-1130.51,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
기타,2013,0.0,,
서울특별시,2014,28354.42,605.0,46.86680991735537
서울특별시,2014,28302.6,605.0,46.78115702479339
서울특별시,2014,27274.38,605.0,45.08161983471074
서울특별시,2014,27265.03,605.0,45.0661652892562
서울특별시,2014,2259.48,605.0,3.7346776859504134
서울특별시,2014,1239.72,605.0,2.049123966942149
서울특별시,2014,13249.98,605.0,21.90079338842975
서울특별시,2014,9561.53,605.0,15.804181818181819
서울특별시,2014,954.32,605.0,1.5773884297520662
서울특별시,2014,9.35,605.0,0.015454545454545453
서울특별시,2014,0.0,605.0,0.0
서울특별시,2014,9.35,605.0,0.015454545454545453
서울특별시,2014,713.41,605.0,1.179190082644628
서울특별시,2014,133.86,605.0,0.22125619834710747
서울특별시,2014,0.0,605.0,0.0
서울특별시,2014,23.5,605.0,0.03884297520661157
서울특별시,2014,188.29,605.0,0.31122314049586774
서울특별시,2014,0.2,605.0,0.00033057851239669424
서울특별시,2014,0.0,605.0,0.0
서울특별시,2014,367.56,605.0,0.6075371900826446
서울특별시,2014,0.0,605.0,0.0
서울특별시,2014,0.0,605.0,0.0
서울특별시,2014,0.0,605.0,0.0
서울특별시,2014,0.0,605.0,0.0
서울특별시,2014,0.0,605.0,0.0
서울특별시,2014,0.0,605.0,0.0
서울특별시,2014,0.0,605.0,0.0
서울특별시,2014,0.0,605.0,0.0
서울특별시,2014,0.0,605.0,0.0
서울특별시,2014,0.0,605.0,0.0
서울특별시,2014,0.0,605.0,0.0
서울특별시,2014,-51.82,605.0,-0.08565289256198347
서울특별시,2014,-62.82,605.0,-0.10383471074380166
서울특별시,2014,10.41,605.0,0.017206611570247936
서울특별시,2014,0.0,605.0,0.0
서울특별시,2014,0.59,605.0,0.0009752066115702478
서울특별시,2014,0.0,605.0,0.0
서울특별시,2014,0.0,605.0,0.0
서울특별시,2014,0.0,605.0,0.0
서울특별시,2014,0.0,605.0,0.0
서울특별시,2014,366.62,605.0,0.6059834710743802
서울특별시,2014,-81.16,605.0,-0.13414876033057851
서울특별시,2014,7.99,605.0,0.013206611570247934
서울특별시,2014,81.3,605.0,0.1343801652892562
서울특별시,2014,358.49,605.0,0.5925454545454546
서울특별시,2014,0.0,605.0,0.0
부산광역시,2014,15861.91,771.0,20.573164721141374
부산광역시,2014,15732.88,771.0,20.405810635538263
부산광역시,2014,14598.23,771.0,18.9341504539559
부산광역시,2014,14595.35,771.0,18.93041504539559
부산광역시,2014,4694.07,771.0,6.08828793774319
부산광역시,2014,1189.28,771.0,1.5425162127107652
부산광역시,2014,5759.04,771.0,7.469571984435798
부산광역시,2014,2915.33,771.0,3.781232166018158
부산광역시,2014,37.63,771.0,0.04880674448767834
부산광역시,2014,2.88,771.0,0.003735408560311284
부산광역시,2014,0.0,771.0,0.0
부산광역시,2014,2.88,771.0,0.003735408560311284
부산광역시,2014,209.09,771.0,0.27119325551232165
부산광역시,2014,1.45,771.0,0.001880674448767834
부산광역시,2014,0.0,771.0,0.0
부산광역시,2014,44.33,771.0,0.05749675745784695
부산광역시,2014,7.19,771.0,0.009325551232166019
부산광역시,2014,0.88,771.0,0.0011413748378728923
부산광역시,2014,0.0,771.0,0.0
부산광역시,2014,155.25,771.0,0.20136186770428016
부산광역시,2014,62.02,771.0,0.08044098573281452
부산광역시,2014,5.68,771.0,0.007367055771725032
부산광역시,2014,5.11,771.0,0.006627756160830091
부산광역시,2014,44.72,771.0,0.05800259403372244
부산광역시,2014,6.02,771.0,0.0078080415045395585
부산광역시,2014,0.0,771.0,0.0
부산광역시,2014,0.01,771.0,1.2970168612191959e-05
부산광역시,2014,0.01,771.0,1.2970168612191959e-05
부산광역시,2014,0.46,771.0,0.0005966277561608301
부산광역시,2014,0.0,771.0,0.0
부산광역시,2014,0.0,771.0,0.0
부산광역시,2014,-129.03,771.0,-0.16735408560311285
부산광역시,2014,-149.77,771.0,-0.19425421530479897
부산광역시,2014,19.3,771.0,0.02503242542153048
부산광역시,2014,-0.17,771.0,-0.00022049286640726332
부산광역시,2014,1.74,771.0,0.002256809338521401
부산광역시,2014,0.0,771.0,0.0
부산광역시,2014,0.0,771.0,0.0
부산광역시,2014,-0.12,771.0,-0.00015564202334630349
부산광역시,2014,0.0,771.0,0.0
부산광역시,2014,992.56,771.0,1.287367055771725
부산광역시,2014,690.51,771.0,0.8956031128404669
부산광역시,2014,0.0,771.0,0.0
부산광역시,2014,189.2,771.0,0.24539559014267184
부산광역시,2014,112.85,771.0,0.14636835278858623
부산광역시,2014,0.0,771.0,0.0
대구광역시,2014,8876.51,885.0,10.029954802259887
대구광역시,2014,7943.82,885.0,8.976067796610169
대구광역시,2014,8591.35,885.0,9.707740112994351
대구광역시,2014,8589.3,885.0,9.705423728813559
대구광역시,2014,1265.83,885.0,1.4303163841807909
대구광역시,2014,795.52,885.0,0.8988926553672316
대구광역시,2014,4510.37,885.0,5.096463276836158
대구광역시,2014,1950.71,885.0,2.2041920903954804
대구광역시,2014,66.88,885.0,0.07557062146892655
대구광역시,2014,2.05,885.0,0.0023163841807909602
대구광역시,2014,0.0,885.0,0.0
대구광역시,2014,2.05,885.0,0.0023163841807909602
대구광역시,2014,173.87,885.0,0.1964632768361582
대구광역시,2014,0.64,885.0,0.0007231638418079096
대구광역시,2014,0.0,885.0,0.0
대구광역시,2014,12.31,885.0,0.013909604519774011
대구광역시,2014,35.53,885.0,0.040146892655367236
대구광역시,2014,8.81,885.0,0.009954802259887006
대구광역시,2014,0.0,885.0,0.0
대구광역시,2014,116.58,885.0,0.13172881355932203
대구광역시,2014,119.23,885.0,0.1347231638418079
대구광역시,2014,33.88,885.0,0.03828248587570622
대구광역시,2014,41.12,885.0,0.04646327683615819
대구광역시,2014,28.0,885.0,0.031638418079096044
대구광역시,2014,15.57,885.0,0.01759322033898305
대구광역시,2014,0.0,885.0,0.0
대구광역시,2014,0.19,885.0,0.00021468926553672317
대구광역시,2014,0.01,885.0,1.1299435028248587e-05
대구광역시,2014,0.45,885.0,0.0005084745762711864
대구광역시,2014,0.0,885.0,0.0
대구광역시,2014,0.0,885.0,0.0
대구광역시,2014,-932.69,885.0,-1.0538870056497176
대구광역시,2014,-979.35,885.0,-1.1066101694915254
대구광역시,2014,45.56,885.0,0.05148022598870057
대구광역시,2014,-3.25,885.0,-0.003672316384180791
대구광역시,2014,4.64,885.0,0.005242937853107344
대구광역시,2014,0.0,885.0,0.0
대구광역시,2014,0.0,885.0,0.0
대구광역시,2014,-0.28,885.0,-0.0003163841807909605
대구광역시,2014,0.0,885.0,0.0
대구광역시,2014,-7.94,885.0,-0.008971751412429379
대구광역시,2014,-117.98,885.0,-0.13331073446327685
대구광역시,2014,0.01,885.0,1.1299435028248587e-05
대구광역시,2014,17.96,885.0,0.020293785310734464
대구광역시,2014,92.08,885.0,0.10404519774011299
대구광역시,2014,0.0,885.0,0.0
인천광역시,2014,62450.46,1067.0,58.529015932521084
인천광역시,2014,62218.67,1067.0,58.31178069353327
인천광역시,2014,57477.44,1067.0,53.86826616682287
인천광역시,2014,57231.47,1067.0,53.63774133083412
인천광역시,2014,46720.48,1067.0,43.78676663542643
인천광역시,2014,2115.33,1067.0,1.9825023430178068
인천광역시,2014,5922.37,1067.0,5.550487347703842
인천광역시,2014,2402.4,1067.0,2.2515463917525773
인천광역시,2014,70.89,1067.0,0.06643861293345829
인천광역시,2014,245.97,1067.0,0.2305248359887535
인천광역시,2014,0.0,1067.0,0.0
인천광역시,2014,245.97,1067.0,0.2305248359887535
인천광역시,2014,1568.24,1067.0,1.4697656982193066
인천광역시,2014,152.5,1067.0,0.1429240862230553
인천광역시,2014,1129.51,1067.0,1.058584817244611
인천광역시,2014,104.73,1067.0,0.09815370196813496
인천광역시,2014,15.08,1067.0,0.014133083411433926
인천광역시,2014,0.0,1067.0,0.0
인천광역시,2014,0.0,1067.0,0.0
인천광역시,2014,166.42,1067.0,0.15597000937207123
인천광역시,2014,251.28,1067.0,0.23550140581068416
인천광역시,2014,44.69,1067.0,0.04188378631677601
인천광역시,2014,31.14,1067.0,0.029184629803186504
인천광역시,2014,146.63,1067.0,0.13742268041237113
인천광역시,2014,26.46,1067.0,0.024798500468603563
인천광역시,2014,0.0,1067.0,0.0
인천광역시,2014,0.54,1067.0,0.0005060918462980319
인천광역시,2014,0.05,1067.0,4.6860356138706655e-05
인천광역시,2014,1.76,1067.0,0.0016494845360824743
인천광역시,2014,0.0,1067.0,0.0
인천광역시,2014,0.0,1067.0,0.0
인천광역시,2014,-231.79,1067.0,-0.2172352389878163
인천광역시,2014,-155.88,1067.0,-0.14609184629803187
인천광역시,2014,51.69,1067.0,0.048444236176194935
인천광역시,2014,-1.21,1067.0,-0.001134020618556701
인천광역시,2014,5.81,1067.0,0.005445173383317713
인천광역시,2014,0.0,1067.0,0.0
인천광역시,2014,0.0,1067.0,0.0
인천광역시,2014,-132.19,1067.0,-0.12388940955951265
인천광역시,2014,0.0,1067.0,0.0
인천광역시,2014,3153.5,1067.0,2.9554826616682286
인천광역시,2014,2767.9,1067.0,2.594095595126523
인천광역시,2014,1.06,1067.0,0.0009934395501405811
인천광역시,2014,284.34,1067.0,0.266485473289597
인천광역시,2014,100.21,1067.0,0.09391752577319587
인천광역시,2014,0.0,1067.0,0.0
광주광역시,2014,5257.71,501.0,10.49443113772455
광주광역시,2014,5216.04,501.0,10.41125748502994
광주광역시,2014,4649.41,501.0,9.280259481037923
광주광역시,2014,4648.14,501.0,9.277724550898204
광주광역시,2014,222.66,501.0,0.4444311377245509
광주광역시,2014,396.34,501.0,0.7910978043912175
광주광역시,2014,2582.42,501.0,5.154530938123752
광주광역시,2014,1439.55,501.0,2.8733532934131736
광주광역시,2014,7.17,501.0,0.014311377245508981
광주광역시,2014,1.27,501.0,0.002534930139720559
광주광역시,2014,0.0,501.0,0.0
광주광역시,2014,1.27,501.0,0.002534930139720559
광주광역시,2014,78.08,501.0,0.15584830339321357
광주광역시,2014,0.0,501.0,0.0
광주광역시,2014,0.0,501.0,0.0
광주광역시,2014,0.0,501.0,0.0
광주광역시,2014,9.63,501.0,0.019221556886227547
광주광역시,2014,1.29,501.0,0.0025748502994011975
광주광역시,2014,0.0,501.0,0.0
광주광역시,2014,67.15,501.0,0.13403193612774453
광주광역시,2014,85.66,501.0,0.17097804391217564
광주광역시,2014,9.0,501.0,0.017964071856287425
광주광역시,2014,6.27,501.0,0.012514970059880238
광주광역시,2014,57.13,501.0,0.11403193612774451
광주광역시,2014,10.46,501.0,0.020878243512974053
광주광역시,2014,0.0,501.0,0.0
광주광역시,2014,1.95,501.0,0.0038922155688622755
광주광역시,2014,0.02,501.0,3.9920159680638724e-05
광주광역시,2014,0.82,501.0,0.0016367265469061875
광주광역시,2014,0.0,501.0,0.0
광주광역시,2014,0.0,501.0,0.0
광주광역시,2014,-41.67,501.0,-0.08317365269461079
광주광역시,2014,-85.07,501.0,-0.16980039920159679
광주광역시,2014,41.92,501.0,0.08367265469061877
광주광역시,2014,-0.35,501.0,-0.0006986027944111776
광주광역시,2014,1.84,501.0,0.0036726546906187627
광주광역시,2014,0.0,501.0,0.0
광주광역시,2014,0.0,501.0,0.0
광주광역시,2014,0.0,501.0,0.0
광주광역시,2014,0.0,501.0,0.0
광주광역시,2014,444.57,501.0,0.8873652694610779
광주광역시,2014,322.76,501.0,0.6442315369261477
광주광역시,2014,0.01,501.0,1.9960079840319362e-05
광주광역시,2014,89.4,501.0,0.17844311377245511
광주광역시,2014,32.4,501.0,0.06467065868263473
광주광역시,2014,0.0,501.0,0.0
대전광역시,2014,5378.5,540.0,9.960185185185185
대전광역시,2014,5090.28,540.0,9.426444444444444
대전광역시,2014,4683.36,540.0,8.672888888888888
대전광역시,2014,4670.44,540.0,8.648962962962962
대전광역시,2014,385.46,540.0,0.7138148148148148
대전광역시,2014,335.06,540.0,0.6204814814814815
대전광역시,2014,2563.43,540.0,4.747092592592592
대전광역시,2014,1333.86,540.0,2.470111111111111
대전광역시,2014,52.62,540.0,0.09744444444444444
대전광역시,2014,12.91,540.0,0.02390740740740741
대전광역시,2014,11.49,540.0,0.021277777777777777
대전광역시,2014,1.43,540.0,0.002648148148148148
대전광역시,2014,81.19,540.0,0.15035185185185185
대전광역시,2014,0.66,540.0,0.0012222222222222222
대전광역시,2014,0.0,540.0,0.0
대전광역시,2014,0.02,540.0,3.7037037037037037e-05
대전광역시,2014,9.96,540.0,0.018444444444444447
대전광역시,2014,0.82,540.0,0.0015185185185185184
대전광역시,2014,0.0,540.0,0.0
대전광역시,2014,69.72,540.0,0.12911111111111112
대전광역시,2014,26.98,540.0,0.049962962962962966
대전광역시,2014,7.15,540.0,0.013240740740740742
대전광역시,2014,6.48,540.0,0.012
대전광역시,2014,8.61,540.0,0.015944444444444445
대전광역시,2014,4.58,540.0,0.008481481481481482
대전광역시,2014,0.0,540.0,0.0
대전광역시,2014,0.06,540.0,0.0001111111111111111
대전광역시,2014,0.0,540.0,0.0
대전광역시,2014,0.1,540.0,0.0001851851851851852
대전광역시,2014,0.0,540.0,0.0
대전광역시,2014,0.0,540.0,0.0
대전광역시,2014,-288.21,540.0,-0.5337222222222222
대전광역시,2014,-292.29,540.0,-0.5412777777777779
대전광역시,2014,25.28,540.0,0.046814814814814816
대전광역시,2014,-0.18,540.0,-0.0003333333333333333
대전광역시,2014,3.13,540.0,0.005796296296296296
대전광역시,2014,0.0,540.0,0.0
대전광역시,2014,0.0,540.0,0.0
대전광역시,2014,-24.15,540.0,-0.04472222222222222
대전광역시,2014,0.0,540.0,0.0
대전광역시,2014,586.97,540.0,1.0869814814814815
대전광역시,2014,416.63,540.0,0.771537037037037
대전광역시,2014,0.78,540.0,0.0014444444444444446
대전광역시,2014,126.12,540.0,0.23355555555555557
대전광역시,2014,43.44,540.0,0.08044444444444444
대전광역시,2014,0.0,540.0,0.0
울산광역시,2014,39298.03,1063.0,36.96898400752587
울산광역시,2014,39132.71,1063.0,36.81346190028222
울산광역시,2014,29267.7,1063.0,27.533113828786455
울산광역시,2014,29180.44,1063.0,27.45102539981185
울산광역시,2014,14653.35,1063.0,13.784901222953904
울산광역시,2014,10820.74,1063.0,10.179435559736595
울산광역시,2014,2154.21,1063.0,2.0265380997177798
울산광역시,2014,1162.29,1063.0,1.0934054562558795
울산광역시,2014,389.84,1063.0,0.36673565380997175
울산광역시,2014,87.26,1063.0,0.0820884289746002
울산광역시,2014,0.0,1063.0,0.0
울산광역시,2014,87.26,1063.0,0.0820884289746002
울산광역시,2014,8674.27,1063.0,8.160178739416745
울산광역시,2014,37.39,1063.0,0.03517403574788335
울산광역시,2014,8281.98,1063.0,7.791138287864534
울산광역시,2014,73.7,1063.0,0.06933207902163688
울산광역시,2014,67.69,1063.0,0.06367826904985889
울산광역시,2014,0.0,1063.0,0.0
울산광역시,2014,0.0,1063.0,0.0
울산광역시,2014,213.51,1063.0,0.2008560677328316
울산광역시,2014,172.29,1063.0,0.16207902163687676
울산광역시,2014,52.44,1063.0,0.049332079021636874
울산광역시,2014,26.87,1063.0,0.025277516462841015
울산광역시,2014,75.29,1063.0,0.07082784571966134
울산광역시,2014,16.79,1063.0,0.01579492003762935
울산광역시,2014,0.0,1063.0,0.0
울산광역시,2014,0.03,1063.0,2.822201317027281e-05
울산광역시,2014,0.02,1063.0,1.881467544684854e-05
울산광역시,2014,0.83,1063.0,0.0007808090310442144
울산광역시,2014,0.0,1063.0,0.0
울산광역시,2014,0.0,1063.0,0.0
울산광역시,2014,-165.31,1063.0,-0.15551269990592662
울산광역시,2014,-203.06,1063.0,-0.19102539981185324
울산광역시,2014,34.18,1063.0,0.03215428033866416
울산광역시,2014,-1.23,1063.0,-0.0011571025399811853
울산광역시,2014,3.87,1063.0,0.003640639698965193
울산광역시,2014,0.0,1063.0,0.0
울산광역시,2014,0.0,1063.0,0.0
울산광역시,2014,0.94,1063.0,0.0008842897460018814
울산광역시,2014,0.0,1063.0,0.0
울산광역시,2014,1183.76,1063.0,1.1136030103480714
울산광역시,2014,858.23,1063.0,0.8073659454374412
울산광역시,2014,12.11,1063.0,0.011392285983066791
울산광역시,2014,268.72,1063.0,0.25279397930385705
울산광역시,2014,44.71,1063.0,0.04206020696142992
울산광역시,2014,0.0,1063.0,0.0
세종특별자치도,2014,1905.1,,
세종특별자치도,2014,1388.49,,
세종특별자치도,2014,1605.71,,
세종특별자치도,2014,1605.56,,
세종특별자치도,2014,1049.53,,
세종특별자치도,2014,148.32,,
세종특별자치도,2014,278.45,,
세종특별자치도,2014,113.54,,
세종특별자치도,2014,15.72,,
세종특별자치도,2014,0.15,,
세종특별자치도,2014,0.0,,
세종특별자치도,2014,0.15,,
세종특별자치도,2014,22.45,,
세종특별자치도,2014,1.76,,
세종특별자치도,2014,0.0,,
세종특별자치도,2014,0.0,,
세종특별자치도,2014,0.01,,
세종특별자치도,2014,3.38,,
세종특별자치도,2014,0.0,,
세종특별자치도,2014,17.29,,
세종특별자치도,2014,222.82,,
세종특별자치도,2014,64.32,,
세종특별자치도,2014,79.56,,
세종특별자치도,2014,49.9,,
세종특별자치도,2014,28.41,,
세종특별자치도,2014,0.0,,
세종특별자치도,2014,0.09,,
세종특별자치도,2014,0.02,,
세종특별자치도,2014,0.53,,
세종특별자치도,2014,0.0,,
세종특별자치도,2014,0.0,,
세종특별자치도,2014,-516.61,,
세종특별자치도,2014,-513.05,,
세종특별자치도,2014,10.05,,
세종특별자치도,2014,-4.56,,
세종특별자치도,2014,1.72,,
세종특별자치도,2014,0.0,,
세종특별자치도,2014,0.0,,
세종특별자치도,2014,-10.76,,
세종특별자치도,2014,0.0,,
세종특별자치도,2014,54.12,,
세종특별자치도,2014,10.36,,
세종특별자치도,2014,1.77,,
세종특별자치도,2014,36.76,,
세종특별자치도,2014,5.24,,
세종특별자치도,2014,0.0,,
경기도,2014,66794.95,10200.0,6.548524509803921
경기도,2014,62986.66,10200.0,6.1751627450980395
경기도,2014,54840.51,10200.0,5.376520588235294
경기도,2014,54556.44,10200.0,5.3486705882352945
경기도,2014,17158.86,10200.0,1.6822411764705882
경기도,2014,6695.22,10200.0,0.6563941176470588
경기도,2014,21067.09,10200.0,2.0654009803921567
경기도,2014,9281.18,10200.0,0.9099196078431373
경기도,2014,354.09,10200.0,0.03471470588235294
경기도,2014,284.07,10200.0,0.02785
경기도,2014,11.49,10200.0,0.001126470588235294
경기도,2014,272.58,10200.0,0.026723529411764705
경기도,2014,6618.87,10200.0,0.6489088235294117
경기도,2014,88.65,10200.0,0.008691176470588235
경기도,2014,1.72,10200.0,0.00016862745098039216
경기도,2014,60.03,10200.0,0.005885294117647059
경기도,2014,83.6,10200.0,0.008196078431372548
경기도,2014,5630.37,10200.0,0.5519970588235295
경기도,2014,0.0,10200.0,0.0
경기도,2014,754.49,10200.0,0.07396960784313726
경기도,2014,3769.39,10200.0,0.36954803921568624
경기도,2014,1018.29,10200.0,0.09983235294117647
경기도,2014,1285.49,10200.0,0.12602843137254902
경기도,2014,999.89,10200.0,0.09802843137254902
경기도,2014,450.99,10200.0,0.04421470588235294
경기도,2014,0.0,10200.0,0.0
경기도,2014,2.04,10200.0,0.0002
경기도,2014,0.37,10200.0,3.627450980392157e-05
경기도,2014,12.31,10200.0,0.0012068627450980392
경기도,2014,0.0,10200.0,0.0
경기도,2014,0.0,10200.0,0.0
경기도,2014,-3808.3,10200.0,-0.37336274509803924
경기도,2014,-3942.71,10200.0,-0.3865401960784314
경기도,2014,460.27,10200.0,0.04512450980392157
경기도,2014,-26.86,10200.0,-0.0026333333333333334
경기도,2014,27.57,10200.0,0.002702941176470588
경기도,2014,0.0,10200.0,0.0
경기도,2014,0.0,10200.0,0.0
경기도,2014,-326.56,10200.0,-0.032015686274509805
경기도,2014,0.0,10200.0,0.0
경기도,2014,1566.19,10200.0,0.15354803921568627
경기도,2014,555.1,10200.0,0.054421568627450984
경기도,2014,35.02,10200.0,0.003433333333333334
경기도,2014,531.91,10200.0,0.052148039215686275
경기도,2014,444.16,10200.0,0.04354509803921569
